Censo,Localidad nivel 1,Localidad nivel 2,Localidad nivel 3,Localidad nivel 4,Censadores,Fecha,Inicio,Fin,Nivel de agua,Viento,Temperatura,Visibilidad,Condiciones atmosféricas,Se censa,Con aves,Observaciones
CT_200503,Margen Izquierda del Guadalquivir,Margen Izquierda del Guadalquivir,Brazo del Este,El Reboso,6,2005-03-11,,,Casi seco (1),Sin viento (1),Templado (2),Despejado (1),Nubes (2),Sí,Sí,
CT_200503,Margen Izquierda del Guadalquivir,Margen Izquierda del Guadalquivir,Arrozal Isla Menor,Isla Menor,6,2005-03-11,09:40:00,13:15:00,Desconocido (6),Sin viento (1),Templado (2),Despejado (1),Nubes (2),Sí,Sí,
CT_200503,Margen Izquierda del Guadalquivir,Margen Izquierda del Guadalquivir,Brazo del Este,La Mejorada,6,2005-03-11,,,Casi seco (1),Sin viento (1),Templado (2),Despejado (1),Nubes (2),Sí,Sí,
CT_200503,Margen Izquierda del Guadalquivir,Margen Izquierda del Guadalquivir,Arrozal Isla Menor,Las Segundas,6,2005-03-11,09:40:00,13:15:00,Desconocido (6),Sin viento (1),Templado (2),Despejado (1),Nubes (2),Sí,No,
CT_200503,Margen Izquierda del Guadalquivir,Olivillos-Guadaíra,Olivillos-Guadaíra,Olivillos,6,2005-03-11,13:25:00,13:30:00,Alto (4),Sin viento (1),Templado (2),Despejado (1),Nubes (2),Sí,Sí,
CT_200503,Margen Izquierda del Guadalquivir,Olivillos-Guadaíra,Olivillos-Guadaíra,Río Guadaira,6,2005-03-11,13:08:00,13:25:00,Medio (3),Sin viento (1),Templado (2),Despejado (1),Nubes (2),Sí,Sí,
CT_200503,Margen Izquierda del Guadalquivir,Margen Izquierda del Guadalquivir,Brazo del Este,Tijeras,6,2005-03-11,,,Casi seco (1),Sin viento (1),Templado (2),Despejado (1),Nubes (2),Sí,Sí,
CT_200502,Veta La Palma,Veta La Palma,Almajar Perimetral,Cultivos (El Turismo),,,,,Desconocido (6),Desconocido (0),Desconocido (0),Desconocido (0),Desconocido (0),No,No,"La localidad ""Cultivos (El Turismo)"" localidad empezó a censarse de forma recurrente en septiembre de 2022"
CT_200502,Áreas marismeñas de Sanlúcar de Barrameda y Trebujena,Áreas marismeñas de Sanlúcar de Barrameda y Trebujena,Áreas marismeñas de Sanlúcar de Barrameda y Trebujena,Depuradora Loma de Martín Miguel,,,,,Desconocido (6),Desconocido (0),Desconocido (0),Desconocido (0),Desconocido (0),No,No,"La localidad ""Depuradora Loma de Martín Miguel"" empezó a censarse de forma recurrente en octubre de 2010"
CT_200502,Parque Nacional De Doñana,Los Caracoles,Los Caracoles,,15,2005-02-14,12:20:00,13:40:00,Desconocido (6),Fuerte (3),Frío (1),Despejado (1),Sol (1),Sí,Sí,No se establece la división en zonas
CT_200502,Parque Natural Norte,Marismas del Coto del Rey,Marismas del Coto del Rey,Marisma Gallega,3,2005-02-14,08:30:00,10:30:00,Casi seco (1),Fuerte (3),Frío (1),Despejado (1),Sol (1),Sí,Sí,Solo agua en los canales
CT_200502,Margen Izquierda del Guadalquivir,Margen Izquierda del Guadalquivir,Brazo del Este,Margazuela,6,2005-02-17,09:50:00,13:20:00,Medio (3),Fuerte (3),Frío (1),Despejado (1),Sol (1),Sí,Sí,Datos metidos como una sola localidad
CT_200502,Veta La Palma,Veta La Palma,Cultivos De Tarfia,Cultivos de Tarfia,15,2005-02-15,,,Seco (0),Sin viento (1),Frío (1),Despejado (1),Sol (1),Sí,Sí,
CT_200502,Parque Nacional De Doñana,Lagunas RBD,Laguna del Sopetón,Laguna del Sopetón,5,2005-02-18,09:30:00,11:15:00,Seco (0),Moderado (2),Frío (1),Despejado (1),Sol (1),Sí,No,
CT_200502,Margen Izquierda del Guadalquivir,Margen Izquierda del Guadalquivir,Brazo del Este,Margazuela Chica,,,,,Desconocido (6),Desconocido (0),Desconocido (0),Desconocido (0),Desconocido (0),No,No,"Durante este periodo, esta localidad se censaba sin desglosar, bajo el nombre de 'Margazuela'."
CT_200502,Margen Izquierda del Guadalquivir,Margen Izquierda del Guadalquivir,Brazo del Este,Margazuela Grande,,,,,Desconocido (6),Desconocido (0),Desconocido (0),Desconocido (0),Desconocido (0),No,No,"Durante este periodo, esta localidad se censaba sin desglosar, bajo el nombre de 'Margazuela'."
CT_200502,Parque Natural Norte,Brazo De La Torre Y Cantaritas,Cantaritas,Veta Adalid,,,,,Desconocido (6),Desconocido (0),Desconocido (0),Desconocido (0),Desconocido (0),No,No,"Hasta enero de 2010, esta localidad no se censaba de forma recurrente."
CT_200502,Complejo lagunar de El Acebuche,Complejo lagunar de El Acebuche,Complejo lagunar de El Acebuche,Acebuche,,,,,Desconocido (6),Desconocido (0),Desconocido (0),Desconocido (0),Desconocido (0),No,No,Esta localidad empieza a censarse de forma sistemática a partir de 2006. Los datos anteriores provienen de los diarios de campo en el caso de que los hubiera.
CT_200502,Complejo lagunar de El Acebuche,Complejo lagunar de El Acebuche,Complejo lagunar de El Acebuche,Huerto,,,,,Desconocido (6),Desconocido (0),Desconocido (0),Desconocido (0),Desconocido (0),No,No,Esta localidad empieza a censarse de forma sistemática a partir de 2006. Los datos anteriores provienen de los diarios de campo en el caso de que los hubiera.
CT_200502,Complejo lagunar de El Acebuche,Complejo lagunar de El Acebuche,Complejo lagunar de El Acebuche,Las Pajas,,,,,Desconocido (6),Desconocido (0),Desconocido (0),Desconocido (0),Desconocido (0),No,No,Esta localidad empieza a censarse de forma sistemática a partir de 2006. Los datos anteriores provienen de los diarios de campo en el caso de que los hubiera.
CT_200502,Parque Nacional De Doñana,Los Caracoles,Los Caracoles,Caracoles (Zona Este),,,,,Desconocido (6),Desconocido (0),Desconocido (0),Desconocido (0),Desconocido (0),No,No,"Esta localidad se censaba como 'Caracoles', sin subdivisión."
CT_200502,Parque Nacional De Doñana,Los Caracoles,Los Caracoles,Caracoles (Zona Oeste),,,,,Desconocido (6),Desconocido (0),Desconocido (0),Desconocido (0),Desconocido (0),No,No,"Esta localidad se censaba como 'Caracoles', sin subdivisión."
CT_200502,Parque Natural Norte,Dehesa De Abajo,Dehesa De Abajo,Gravera junto a Dehesa de Abajo,6,2005-02-12,,,Desconocido (6),Desconocido (0),Desconocido (0),Desconocido (0),Desconocido (0),Sí,Sí,
CT_200502,Parque Natural Norte,Dehesa De Abajo,Dehesa De Abajo,Lucio Dehesa de Abajo,6,2005-02-12,,,Desconocido (6),Desconocido (0),Desconocido (0),Desconocido (0),Desconocido (0),Sí,Sí,
CT_200502,Parque Nacional De Doñana,Lucio De La FAO,Lucio De La FAO,Lucios FAO,18,2005-02-14,10:30:00,11:40:00,Bajo (2),Sin viento (1),Frío (1),Despejado (1),Sol (1),Sí,Sí,
CT_200502,Parque Natural Norte,Guadiamar Encauzado,Caño Guadiamar PNAT,Guadiamar encauzado,3,2005-02-14,08:30:00,10:30:00,Bajo (2),Fuerte (3),Frío (1),Despejado (1),Sol (1),Sí,Sí,
CT_200502,Parque Natural Norte,Hato Blanco,Hato Blanco,Hato Blanco Nuevo,15,2005-02-14,08:30:00,10:30:00,Seco (0),Fuerte (3),Frío (1),Despejado (1),Sol (1),Sí,Sí,
CT_200502,Parque Natural Norte,Hato Blanco,Hato Blanco,Hato Blanco Viejo,15,2005-02-14,08:30:00,10:30:00,Seco (0),Fuerte (3),Frío (1),Despejado (1),Sol (1),Sí,Sí,
CT_200502,Parque Nacional De Doñana,Reserva Del Guadiamar,Lucio Del Lobo Grande,Lucio del Lobo Grande,18,2005-02-14,10:30:00,11:40:00,Bajo (2),Sin viento (1),Frío (1),Despejado (1),Sol (1),Sí,Sí,
CT_200502,Parque Nacional De Doñana,Reserva Del Guadiamar,Lucio De Marilopez Grande,Marilópez Grande,18,2005-02-14,10:30:00,11:40:00,Bajo (2),Sin viento (1),Frío (1),Despejado (1),Sol (1),Sí,Sí,
CT_200502,Parque Natural Norte,Guadiamar Encauzado,Caño Guadiamar PNAT,Veta Hornito,3,2005-02-14,08:30:00,10:30:00,Seco (0),Fuerte (3),Frío (1),Despejado (1),Sol (1),Sí,No,
CT_200502,Veta La Palma,Veta La Palma,Balsas AB,A1,6,2005-02-15,,,Bajo (2),Sin viento (1),Frío (1),Despejado (1),Sol (1),Sí,Sí,
CT_200502,Veta La Palma,Veta La Palma,Balsas AB,A2,6,2005-02-15,,,Bajo (2),Sin viento (1),Frío (1),Despejado (1),Sol (1),Sí,Sí,
CT_200502,Veta La Palma,Veta La Palma,Balsas AB,A3,6,2005-02-15,,,Medio (3),Sin viento (1),Frío (1),Despejado (1),Sol (1),Sí,Sí,
CT_200502,Veta La Palma,Veta La Palma,Balsas AB,A4,6,2005-02-15,,,Medio (3),Sin viento (1),Frío (1),Despejado (1),Sol (1),Sí,Sí,
CT_200502,Veta La Palma,Veta La Palma,Balsas AB,A5,6,2005-02-15,,,Bajo (2),Sin viento (1),Frío (1),Despejado (1),Sol (1),Sí,Sí,
CT_200502,Veta La Palma,Veta La Palma,Balsas AB,A6,6,2005-02-15,,,Bajo (2),Sin viento (1),Frío (1),Despejado (1),Sol (1),Sí,Sí,
CT_200502,Veta La Palma,Veta La Palma,Balsas AB,A7,6,2005-02-15,,,Medio (3),Sin viento (1),Frío (1),Despejado (1),Sol (1),Sí,Sí,
CT_200502,Veta La Palma,Veta La Palma,Balsas AB,A8,6,2005-02-15,,,Medio (3),Sin viento (1),Frío (1),Despejado (1),Sol (1),Sí,Sí,
CT_200502,Veta La Palma,Veta La Palma,Balsas AB,A9,6,2005-02-15,,,Casi seco (1),Sin viento (1),Frío (1),Despejado (1),Sol (1),Sí,Sí,
CT_200502,Veta La Palma,Veta La Palma,Almajar Perimetral,Almajales perimetrales,3,2005-02-15,,,Bajo (2),Sin viento (1),Frío (1),Despejado (1),Sol (1),Sí,Sí,
CT_200502,Veta La Palma,Veta La Palma,Almajar Perimetral,Almajales perimetrales,6,2005-02-15,,,Bajo (2),Sin viento (1),Frío (1),Despejado (1),Sol (1),Sí,Sí,
CT_200502,Veta La Palma,Veta La Palma,Almajar Perimetral,Almajales perimetrales,15,2005-02-15,,,Bajo (2),Sin viento (1),Frío (1),Despejado (1),Sol (1),Sí,Sí,
CT_200502,Veta La Palma,Veta La Palma,Balsas AB,B1,6,2005-02-15,,,Alto (4),Sin viento (1),Frío (1),Despejado (1),Sol (1),Sí,Sí,
CT_200502,Veta La Palma,Veta La Palma,Balsas AB,B2,6,2005-02-15,,,Medio (3),Sin viento (1),Frío (1),Despejado (1),Sol (1),Sí,Sí,
CT_200502,Veta La Palma,Veta La Palma,Balsas AB,B3,6,2005-02-15,,,Medio (3),Sin viento (1),Frío (1),Despejado (1),Sol (1),Sí,Sí,
CT_200502,Veta La Palma,Veta La Palma,Balsas AB,B4,6,2005-02-15,,,Medio (3),Sin viento (1),Frío (1),Despejado (1),Sol (1),Sí,Sí,
CT_200502,Veta La Palma,Veta La Palma,Balsas AB,B5,6,2005-02-15,,,Bajo (2),Sin viento (1),Frío (1),Despejado (1),Sol (1),Sí,Sí,
CT_200502,Veta La Palma,Veta La Palma,Balsas AB,B6,6,2005-02-15,,,Medio (3),Sin viento (1),Frío (1),Despejado (1),Sol (1),Sí,Sí,
CT_200502,Veta La Palma,Veta La Palma,Balsas AB,B7,6,2005-02-15,,,Medio (3),Sin viento (1),Frío (1),Despejado (1),Sol (1),Sí,Sí,
CT_200502,Veta La Palma,Veta La Palma,Balsas AB,B8,6,2005-02-15,,,Medio (3),Sin viento (1),Frío (1),Despejado (1),Sol (1),Sí,Sí,
CT_200502,Veta La Palma,Veta La Palma,Balsas AB,B9,6,2005-02-15,,,Casi seco (1),Sin viento (1),Frío (1),Despejado (1),Sol (1),Sí,Sí,
CT_200502,Veta La Palma,Veta La Palma,Lucio Del Bocón,Lucio Del Bocón,3,2005-02-15,09:15:00,13:30:00,Medio (3),Sin viento (1),Frío (1),Despejado (1),Sol (1),Sí,Sí,
CT_200502,Veta La Palma,Veta La Palma,Balsas CDE,C0,5,2005-02-15,,,Alto (4),Sin viento (1),Frío (1),Despejado (1),Sol (1),Sí,Sí,
CT_200502,Veta La Palma,Veta La Palma,Balsas CDE,C1,5,2005-02-15,,,Alto (4),Sin viento (1),Frío (1),Despejado (1),Sol (1),Sí,Sí,
CT_200502,Veta La Palma,Veta La Palma,Balsas CDE,C2,5,2005-02-15,,,Alto (4),Sin viento (1),Frío (1),Despejado (1),Sol (1),Sí,Sí,
CT_200502,Veta La Palma,Veta La Palma,Balsas CDE,C3,5,2005-02-15,,,Alto (4),Sin viento (1),Frío (1),Despejado (1),Sol (1),Sí,Sí,
CT_200502,Veta La Palma,Veta La Palma,Balsas CDE,C4,5,2005-02-15,,,Alto (4),Sin viento (1),Frío (1),Despejado (1),Sol (1),Sí,Sí,
CT_200502,Veta La Palma,Veta La Palma,Balsas CDE,C5,5,2005-02-15,,,Alto (4),Sin viento (1),Frío (1),Despejado (1),Sol (1),Sí,Sí,
CT_200502,Veta La Palma,Veta La Palma,Balsas CDE,C6,5,2005-02-15,,,Alto (4),Sin viento (1),Frío (1),Despejado (1),Sol (1),Sí,Sí,
CT_200502,Veta La Palma,Veta La Palma,Balsas CDE,C7,5,2005-02-15,,,Alto (4),Sin viento (1),Frío (1),Despejado (1),Sol (1),Sí,Sí,
CT_200502,Veta La Palma,Veta La Palma,Balsas CDE,C8,5,2005-02-15,,,Alto (4),Sin viento (1),Frío (1),Despejado (1),Sol (1),Sí,Sí,
CT_200502,Veta La Palma,Veta La Palma,Cuquero Chico,Cuquero Chico,3,2005-02-15,,,Seco (0),Sin viento (1),Frío (1),Despejado (1),Sol (1),Sí,No,
CT_200502,Veta La Palma,Veta La Palma,Cuquero Grande,Cuquero Grande,3,2005-02-15,,,Medio (3),Sin viento (1),Frío (1),Despejado (1),Sol (1),Sí,Sí,
CT_200502,Veta La Palma,Veta La Palma,Balsas CDE,D3,5,2005-02-15,,,Alto (4),Sin viento (1),Frío (1),Despejado (1),Sol (1),Sí,Sí,
CT_200502,Veta La Palma,Veta La Palma,Balsas CDE,D4,5,2005-02-15,,,Alto (4),Sin viento (1),Frío (1),Despejado (1),Sol (1),Sí,Sí,
CT_200502,Veta La Palma,Veta La Palma,Balsas CDE,D5,5,2005-02-15,,,Alto (4),Sin viento (1),Frío (1),Despejado (1),Sol (1),Sí,Sí,
CT_200502,Veta La Palma,Veta La Palma,Balsas CDE,D6,5,2005-02-15,,,Alto (4),Sin viento (1),Frío (1),Despejado (1),Sol (1),Sí,Sí,
CT_200502,Veta La Palma,Veta La Palma,Balsas CDE,E3,5,2005-02-15,,,Alto (4),Sin viento (1),Frío (1),Despejado (1),Sol (1),Sí,Sí,
CT_200502,Veta La Palma,Veta La Palma,Balsas CDE,E4,5,2005-02-15,,,Alto (4),Sin viento (1),Frío (1),Despejado (1),Sol (1),Sí,Sí,
CT_200502,Veta La Palma,Veta La Palma,El Italiano,El Italiano,3,2005-02-15,,,Casi seco (1),Sin viento (1),Frío (1),Despejado (1),Sol (1),Sí,Sí,
CT_200502,Veta La Palma,Veta La Palma,Esparragosilla,Esparragosilla,3,2005-02-15,,,Medio (3),Sin viento (1),Frío (1),Despejado (1),Sol (1),Sí,Sí,
CT_200502,Veta La Palma,Veta La Palma,Gavetas,Gaveta 1,3,2005-02-15,,,Medio (3),Sin viento (1),Frío (1),Despejado (1),Sol (1),Sí,Sí,
CT_200502,Veta La Palma,Veta La Palma,Gavetas,Gaveta 2,3,2005-02-15,,,Medio (3),Sin viento (1),Frío (1),Despejado (1),Sol (1),Sí,Sí,
CT_200502,Veta La Palma,Veta La Palma,Gavetas,Gaveta 3,6,2005-02-15,,,Medio (3),Sin viento (1),Frío (1),Despejado (1),Sol (1),Sí,Sí,
CT_200502,Veta La Palma,Veta La Palma,Gavetas,Gaveta 4,6,2005-02-15,,,Medio (3),Sin viento (1),Frío (1),Despejado (1),Sol (1),Sí,Sí,
CT_200502,Salinas De Bonanza,Salinas De Bonanza,Salinas Hidalgo,La Dehesilla,18,2005-02-15,09:40:00,13:30:00,Bajo (2),Moderado (2),Frío (1),Despejado (1),Sol (1),Sí,Sí,
CT_200502,Salinas De Bonanza,Salinas De Bonanza,Salinas Hidalgo,Laguna de Tarelo,18,2005-02-15,09:40:00,13:30:00,Medio (3),Moderado (2),Frío (1),Despejado (1),Sol (1),Sí,Sí,
CT_200502,Salinas De Bonanza,Salinas De Bonanza,Salinas Portugueses,Los Portugueses,18,2005-02-15,09:40:00,13:30:00,Medio (3),Moderado (2),Frío (1),Despejado (1),Sol (1),Sí,Sí,
CT_200502,Salinas De Bonanza,Salinas De Bonanza,Salinas Portugueses,Los Riacheros,18,2005-02-15,09:40:00,13:30:00,Casi seco (1),Moderado (2),Frío (1),Despejado (1),Sol (1),Sí,Sí,
CT_200502,Veta La Palma,Veta La Palma,Almajar Perimetral,Lucio Cortijo (El Turismo),3,2005-02-15,,,Medio (3),Sin viento (1),Frío (1),Despejado (1),Sol (1),Sí,Sí,
CT_200502,Salinas De Bonanza,Salinas De Bonanza,Salinas Portugueses,Marisma de Henares,18,2005-02-15,09:40:00,13:30:00,Casi seco (1),Moderado (2),Frío (1),Despejado (1),Sol (1),Sí,Sí,
CT_200502,Salinas De Bonanza,Salinas De Bonanza,Salinas Hidalgo,San Carlos,18,2005-02-15,09:40:00,13:30:00,Medio (3),Moderado (2),Frío (1),Despejado (1),Sol (1),Sí,Sí,
CT_200502,Salinas De Bonanza,Salinas De Bonanza,Salinas Hidalgo,Santa Teresa,18,2005-02-15,09:40:00,13:30:00,Medio (3),Moderado (2),Frío (1),Despejado (1),Sol (1),Sí,Sí,
CT_200502,Áreas marismeñas de Sanlúcar de Barrameda y Trebujena,Áreas marismeñas de Sanlúcar de Barrameda y Trebujena,Áreas marismeñas de Sanlúcar de Barrameda y Trebujena,Codo de la Esparraguera,18,2005-02-15,09:40:00,13:30:00,Medio (3),Moderado (2),Frío (1),Despejado (1),Sol (1),Sí,Sí,
CT_200502,Áreas marismeñas de Sanlúcar de Barrameda y Trebujena,Áreas marismeñas de Sanlúcar de Barrameda y Trebujena,Áreas marismeñas de Sanlúcar de Barrameda y Trebujena,Lagunas de Bonanza,18,2005-02-15,09:40:00,13:30:00,Medio (3),Moderado (2),Frío (1),Despejado (1),Sol (1),Sí,Sí,
CT_200502,Parque Natural Norte,Brazo De La Torre Y Cantaritas,Brazo De La Torre,Brazo de la Torre,6,2005-02-16,12:12:00,12:50:00,Seco (0),Fuerte (3),Frío (1),Despejado (1),Sol (1),Sí,Sí,
CT_200502,Parque Natural Norte,Brazo De La Torre Y Cantaritas,Cantaritas,Cantarita,6,2005-02-16,12:50:00,13:58:00,Casi seco (1),Fuerte (3),Frío (1),Despejado (1),Sol (1),Sí,Sí,
CT_200502,Parque Natural Norte,Entremuros,Entremuros De Los Pobres,Entremuros (Zona 4),18,2005-02-16,10:40:00,13:00:00,Bajo (2),Fuerte (3),Frío (1),Despejado (1),Sol (1),Sí,Sí,
CT_200502,Parque Natural Norte,Entremuros,Entremuros De Los Pobres,Entremuros (Zona 1),18,2005-02-16,10:40:00,13:00:00,Bajo (2),Fuerte (3),Frío (1),Despejado (1),Sol (1),Sí,Sí,
CT_200502,Parque Natural Norte,Entremuros,Entremuros De Los Pobres,Entremuros (Zona 2),6,2005-02-16,10:40:00,13:00:00,Bajo (2),Fuerte (3),Frío (1),Despejado (1),Sol (1),Sí,Sí,
CT_200502,Parque Natural Norte,Entremuros,Entremuros De Los Pobres,Entremuros (Zona 2),18,2005-02-16,10:40:00,13:00:00,Bajo (2),Fuerte (3),Frío (1),Despejado (1),Sol (1),Sí,Sí,
CT_200502,Parque Natural Norte,Entremuros,Entremuros De Los Pobres,Entremuros (Zona 3),18,2005-02-16,10:40:00,13:00:00,Bajo (2),Fuerte (3),Frío (1),Despejado (1),Sol (1),Sí,Sí,
CT_200502,Parque Natural Norte,Entremuros,Entremuros De Los Pobres,Entremuros (Zona 5),6,2005-02-16,10:40:00,13:00:00,Bajo (2),Fuerte (3),Frío (1),Despejado (1),Sol (1),Sí,Sí,
CT_200502,Parque Natural Norte,Entremuros,Entremuros De Los Pobres,Entremuros (Zona 5),18,2005-02-16,10:40:00,13:00:00,Bajo (2),Fuerte (3),Frío (1),Despejado (1),Sol (1),Sí,Sí,
CT_200502,Margen Izquierda del Guadalquivir,Margen Izquierda del Guadalquivir,Brazo del Este,Bomba de Pantomima,6,2005-02-17,09:50:00,13:20:00,Casi seco (1),Fuerte (3),Frío (1),Despejado (1),Sol (1),Sí,Sí,
CT_200502,Margen Izquierda del Guadalquivir,Margen Izquierda del Guadalquivir,Brazo del Este,Caño Navarro,6,2005-02-17,09:50:00,13:20:00,Casi seco (1),Fuerte (3),Frío (1),Despejado (1),Sol (1),Sí,Sí,
CT_200502,Margen Izquierda del Guadalquivir,Margen Izquierda del Guadalquivir,Brazo del Este,Capitán,6,2005-02-17,09:50:00,13:20:00,Medio (3),Fuerte (3),Frío (1),Despejado (1),Sol (1),Sí,Sí,
CT_200502,Margen Izquierda del Guadalquivir,Margen Izquierda del Guadalquivir,Brazo del Este,El Canario,6,2005-02-17,09:50:00,13:20:00,Bajo (2),Fuerte (3),Frío (1),Despejado (1),Sol (1),Sí,Sí,
CT_200502,Margen Izquierda del Guadalquivir,Margen Izquierda del Guadalquivir,Arrozal Isla Menor,El Cestero,6,2005-02-17,09:40:00,13:15:00,Casi seco (1),Fuerte (3),Frío (1),Despejado (1),Sol (1),Sí,Sí,
CT_200502,Margen Izquierda del Guadalquivir,Margen Izquierda del Guadalquivir,Brazo del Este,El Conde,6,2005-02-17,09:50:00,13:20:00,Bajo (2),Fuerte (3),Frío (1),Despejado (1),Sol (1),Sí,Sí,
CT_200502,Margen Izquierda del Guadalquivir,Margen Izquierda del Guadalquivir,Brazo del Este,El Convento,6,2005-02-17,09:50:00,13:20:00,Casi seco (1),Fuerte (3),Frío (1),Despejado (1),Sol (1),Sí,Sí,
CT_200502,Margen Izquierda del Guadalquivir,Margen Izquierda del Guadalquivir,Brazo del Este,El Reboso,6,2005-02-17,09:50:00,13:20:00,Bajo (2),Fuerte (3),Frío (1),Despejado (1),Sol (1),Sí,Sí,
CT_200502,Margen Izquierda del Guadalquivir,Margen Izquierda del Guadalquivir,Arrozal Isla Menor,Isla Menor,6,2005-02-17,09:40:00,13:15:00,Casi seco (1),Fuerte (3),Frío (1),Despejado (1),Sol (1),Sí,Sí,
CT_200502,Margen Izquierda del Guadalquivir,Margen Izquierda del Guadalquivir,Brazo del Este,La Mejorada,6,2005-02-17,09:50:00,13:20:00,Seco (0),Fuerte (3),Frío (1),Despejado (1),Sol (1),Sí,Sí,
CT_200502,Margen Izquierda del Guadalquivir,Margen Izquierda del Guadalquivir,Arrozal Isla Menor,Las Segundas,6,2005-02-17,09:40:00,13:15:00,Seco (0),Fuerte (3),Frío (1),Despejado (1),Sol (1),Sí,No,
CT_200502,Margen Izquierda del Guadalquivir,Olivillos-Guadaíra,Olivillos-Guadaíra,Olivillos,6,2005-02-17,14:09:00,14:30:00,Alto (4),Fuerte (3),Frío (1),Despejado (1),Sol (1),Sí,Sí,
CT_200502,Margen Izquierda del Guadalquivir,Olivillos-Guadaíra,Olivillos-Guadaíra,Río Guadaira,6,2005-02-17,13:58:00,14:08:00,Medio (3),Fuerte (3),Frío (1),Despejado (1),Sol (1),Sí,Sí,
CT_200502,Margen Izquierda del Guadalquivir,Margen Izquierda del Guadalquivir,Brazo del Este,Tijeras,6,2005-02-17,09:50:00,13:20:00,Seco (0),Fuerte (3),Frío (1),Despejado (1),Sol (1),Sí,Sí,
CT_200502,Parque Nacional De Doñana,Lagunas RBD,Lagunas RBD,Charco del Toro,5,2005-02-18,09:30:00,11:15:00,Seco (0),Moderado (2),Frío (1),Despejado (1),Sol (1),Sí,No,
CT_200502,Parque Nacional De Doñana,Lagunas RBD,Lagunas RBD,Dulce,5,2005-02-18,09:30:00,11:15:00,Bajo (2),Moderado (2),Frío (1),Despejado (1),Sol (1),Sí,Sí,
CT_200502,Parque Nacional De Doñana,Lagunas RBD,Lagunas RBD,Laguna Las Pajas,5,2005-02-18,09:30:00,11:15:00,Bajo (2),Moderado (2),Frío (1),Despejado (1),Sol (1),Sí,Sí,
CT_200502,Parque Nacional De Doñana,Lagunas RBD,Lagunas RBD,La Sanguijuela,5,2005-02-18,09:30:00,11:15:00,Seco (0),Moderado (2),Frío (1),Despejado (1),Sol (1),Sí,No,
CT_200502,Parque Nacional De Doñana,Lagunas RBD,Lagunas RBD,Santa Olalla,5,2005-02-18,09:30:00,11:15:00,Alto (4),Moderado (2),Frío (1),Despejado (1),Sol (1),Sí,Sí,
CT_200502,Parque Nacional De Doñana,Lagunas RBD,Lagunas RBD,Taraje,5,2005-02-18,09:30:00,11:15:00,Casi seco (1),Moderado (2),Frío (1),Despejado (1),Sol (1),Sí,Sí,
CT_200502,Parque Nacional De Doñana,Lagunas RBD,Lagunas RBD,Zahíllo,5,2005-02-18,09:30:00,11:15:00,Casi seco (1),Moderado (2),Frío (1),Despejado (1),Sol (1),Sí,Sí,
CT_200502,Parque Nacional De Doñana,Marismas Del Rocio Y Rocina,La Rocina,La Rocina,3,2005-02-21,08:40:00,10:30:00,Bajo (2),Sin viento (1),Frío (1),Despejado (1),Sol (1),Sí,Sí,
CT_200502,Parque Nacional De Doñana,Marismas Del Rocio Y Rocina,Marismas Del Rocío,Marismas Del Rocío,3,2005-02-21,10:30:00,12:00:00,Medio (3),Sin viento (1),Frío (1),Despejado (1),Sol (1),Sí,Sí,
