Censo,Localidad nivel 1,Localidad nivel 2,Localidad nivel 3,Se censa,Agua,Ambiente
CA_20231215,Parque Nacional De Doñana,Marisma De Hinojos,Caño Guadiamar PNAC,True,No,Marisma
CA_20231215,Parque Nacional De Doñana,Reserva Del Guadiamar,Lucio De Marilopez Grande,True,No,Marisma
CA_20231215,Parque Nacional De Doñana,Reserva Del Guadiamar,Lucio De Marilopez Chico,True,No,Marisma
CA_20231215,Parque Nacional De Doñana,Las Nuevas - Matochar,Lucios Al Norte Del Buen Tiro,True,Muy poca,Marisma
CA_20231215,Parque Nacional De Doñana,Las Nuevas - Matochar,Caño Del Buen Tiro,True,Muy poca,Marisma
CA_20231215,Parque Nacional De Doñana,Las Nuevas - Matochar,Lucio De Los Ánsares,True,No,Marisma
CA_20231215,Parque Nacional De Doñana,Las Nuevas - Matochar,Lucios Al Sur De Los Ánsares,True,No,Marisma
CA_20231215,Parque Nacional De Doñana,Las Nuevas - Matochar,Caño Travieso,True,No,Marisma
CA_20231215,Parque Natural Norte,Entremuros,Lucio Del Cangrejo Grande,True,No,Marisma
CA_20231215,Parque Natural Norte,Brazo De La Torre Y Cantaritas,Cantaritas,True,No,Arrozal
CA_20231215,Parque Natural Norte,Brazo De La Torre Y Cantaritas,Brazo De La Torre,True,Muy poca,Otros
CA_20231215,Parque Natural Norte,Entremuros,Entremuros De Los Pobres,True,Muy poca,Otros
CA_20231215,Parque Natural Norte,Otros Cultivos,Los Madrigales,True,Muy poca,Arrozal
CA_20231215,Parque Natural Norte,Dehesa De Abajo,Dehesa De Abajo,True,Poca,Otros
CA_20231215,Parque Natural Norte,Arrozales De Puebla E Isla Mayor,Brazo De Los Pobres,True,No,Otros
CA_20231215,Parque Natural Norte,Arrozales De Puebla E Isla Mayor,Arrozales De Puebla E Isla Mayor,True,No,Arrozal
CA_20231215,Veta La Palma,Veta La Palma,El Italiano,True,No,Arrozal
CA_20231215,Veta La Palma,Veta La Palma,Balsa De Tarfia,True,Poca,Otros
CA_20231215,Veta La Palma,Veta La Palma,Cultivos De Tarfia,True,No,Otros
CA_20231215,Veta La Palma,Veta La Palma,Lucio Del Bocón,True,Sí,Acuicultura
CA_20231215,Veta La Palma,Veta La Palma,Cuquero Chico,True,Muy poca,Acuicultura
CA_20231215,Veta La Palma,Veta La Palma,Cuquero Grande,True,No,Acuicultura
CA_20231215,Veta La Palma,Veta La Palma,Esparragosilla,True,Sí,Acuicultura
CA_20231215,Veta La Palma,Veta La Palma,Gavetas,True,Sí,Acuicultura
CA_20231215,Veta La Palma,Veta La Palma,Balsas CDE,True,Sí,Acuicultura
CA_20231215,Veta La Palma,Veta La Palma,Balsas AB,True,Sí,Acuicultura
CA_20240116,Salinas De Bonanza,Salinas De Bonanza,Salinas Hidalgo,True,Sí,Salinas
CA_20240116,Salinas De Bonanza,Salinas De Bonanza,Salinas Portugueses,True,Sí,Salinas
CA_20240116,Parque Nacional De Doñana,Marismillas,Orilla del Río,True,Muy poca,Marisma
CA_20240116,Parque Nacional De Doñana,Marismillas,Lucio Del Membrillo,True,No,Marisma
CA_20240116,Parque Nacional De Doñana,Marismillas,Lucios De Veta Lengua Y Aguas Rubias,True,No,Marisma
CA_20240116,Parque Nacional De Doñana,Marismillas,De Aguas Rubias Al Hondón,True,No,Marisma
CA_20240116,Parque Nacional De Doñana,Marismillas,Lucio Del Hondón,True,Poca,Marisma
CA_20240116,Parque Nacional De Doñana,El Puntal,Caño Junquera A Veta Carrizosa,True,Muy poca,Marisma
CA_20240116,Parque Nacional De Doñana,El Puntal,Lucios Del Caballero y El Puntal,True,Muy poca,Marisma
CA_20240116,Parque Nacional De Doñana,Lagunas RBD,Lagunas RBD,True,Poca,Otros
CA_20240116,Parque Nacional De Doñana,El Puntal,Marisma de El Puntal,True,No,Marisma
CA_20240116,Parque Nacional De Doñana,Marisma RBD,Marisma RBD,True,No,Marisma
CA_20240116,Parque Nacional De Doñana,Marisma De Hinojos,Marisma De Hinojos,True,No,Marisma
CA_20240116,Parque Nacional De Doñana,Marisma de Los Sotos,Marisma de Los Sotos,True,Poca,Marisma
CA_20240116,Parque Nacional De Doñana,Marismas Del Rocio Y Rocina,Marismas Del Rocío,True,Sí,Marisma
CA_20240116,Parque Nacional De Doñana,Marismas Del Rocio Y Rocina,La Rocina,True,Sí,Otros
CA_20240116,Parque Nacional De Doñana,Matasgordas,Matasgordas,True,Sí,Marisma
CA_20240116,Parque Natural Norte,Marismas del Coto del Rey,Marismas del Coto del Rey,True,No,Marisma
CA_20240116,Parque Natural Norte,Hato Blanco,Hato Blanco,True,Muy poca,Arrozal
CA_20240116,Parque Natural Norte,Guadiamar Encauzado,Caño Guadiamar PNAT,True,No,Marisma
CA_20240116,Parque Nacional De Doñana,Marisma De Hinojos,De Matasgordas A Resolimán,True,Muy poca,Marisma
CA_20240116,Parque Nacional De Doñana,Lucio De La FAO,Lucio De La FAO,True,Sí,Otros
CA_20240116,Parque Nacional De Doñana,Reserva Del Guadiamar,Lucio Del Lobo Grande,True,No,Marisma
CA_20240116,Parque Nacional De Doñana,Los Caracoles,Los Caracoles,True,No,Marisma
CA_20240116,Parque Nacional De Doñana,Reserva Del Guadiamar,Lucio Del Lobo Chico,True,No,Marisma
CA_20240116,Parque Nacional De Doñana,Marisma De Hinojos,Caño Guadiamar PNAC,True,No,Marisma
CA_20240116,Parque Nacional De Doñana,Reserva Del Guadiamar,Lucio De Marilopez Grande,True,No,Marisma
CA_20240116,Parque Nacional De Doñana,Reserva Del Guadiamar,Lucio De Marilopez Chico,True,No,Marisma
CA_20240116,Parque Nacional De Doñana,Las Nuevas - Matochar,Lucios Al Norte Del Buen Tiro,True,Muy poca,Marisma
CA_20240116,Parque Nacional De Doñana,Las Nuevas - Matochar,Caño Del Buen Tiro,True,Muy poca,Marisma
CA_20240116,Parque Nacional De Doñana,Las Nuevas - Matochar,Lucio De Los Ánsares,True,No,Marisma
CA_20240116,Parque Nacional De Doñana,Las Nuevas - Matochar,Lucios Al Sur De Los Ánsares,True,No,Marisma
CA_20240116,Parque Nacional De Doñana,Las Nuevas - Matochar,Caño Travieso,True,No,Marisma
CA_20240116,Parque Natural Norte,Entremuros,Lucio Del Cangrejo Grande,True,No,Marisma
CA_20240116,Parque Natural Norte,Brazo De La Torre Y Cantaritas,Cantaritas,True,No,Arrozal
CA_20240116,Parque Natural Norte,Brazo De La Torre Y Cantaritas,Brazo De La Torre,True,Muy poca,Otros
CA_20240116,Parque Natural Norte,Entremuros,Entremuros De Los Pobres,True,Poca,Otros
CA_20240116,Parque Natural Norte,Otros Cultivos,Los Madrigales,True,Muy poca,Arrozal
CA_20240116,Parque Natural Norte,Arrozales De Puebla E Isla Mayor,Arrozal de Casa Neves,True,Poca,Arrozal
CA_20240116,Parque Natural Norte,Dehesa De Abajo,Dehesa De Abajo,True,Sí,Otros
CA_20240116,Parque Natural Norte,Arrozales De Puebla E Isla Mayor,Brazo De Los Pobres,True,No,Otros
CA_20240116,Parque Natural Norte,Arrozales De Puebla E Isla Mayor,Arrozales De Puebla E Isla Mayor,True,No,Arrozal
CA_20240116,Veta La Palma,Veta La Palma,El Italiano,True,No,Arrozal
CA_20240116,Veta La Palma,Veta La Palma,Balsa De Tarfia,True,Poca,Otros
CA_20240116,Veta La Palma,Veta La Palma,Cultivos De Tarfia,True,No,Otros
CA_20240116,Veta La Palma,Veta La Palma,Lucio Del Bocón,True,Sí,Acuicultura
CA_20240116,Veta La Palma,Veta La Palma,Cuquero Chico,True,Sí,Acuicultura
CA_20240116,Veta La Palma,Veta La Palma,Cuquero Grande,True,Muy poca,Acuicultura
CA_20240116,Veta La Palma,Veta La Palma,Esparragosilla,True,Sí,Acuicultura
CA_20240116,Veta La Palma,Veta La Palma,Gavetas,True,Sí,Acuicultura
CA_20240116,Veta La Palma,Veta La Palma,Balsas CDE,True,Sí,Acuicultura
CA_20240116,Veta La Palma,Veta La Palma,Balsas AB,True,Sí,Acuicultura
CA_20240215,Salinas De Bonanza,Salinas De Bonanza,Salinas Hidalgo,True,Sí,Salinas
CA_20240215,Salinas De Bonanza,Salinas De Bonanza,Salinas Portugueses,True,Sí,Salinas
CA_20240215,Parque Nacional De Doñana,Marismillas,Orilla del Río,True,Sí,Marisma
CA_20240116,Veta La Palma,Veta La Palma,Almajar Perimetral,True,Sí,Otros
CA_20231215,Parque Natural Norte,Otros Cultivos,La Sarteneja,True,Poca,Arrozal
CA_20240116,Parque Natural Norte,Otros Cultivos,La Sarteneja,True,Poca,Arrozal
CA_20231215,Parque Natural Norte,Otros Cultivos,Otros Cultivos,True,No,Otros
CA_20240116,Parque Natural Norte,Otros Cultivos,Otros Cultivos,True,Desconocido,Otros
CA_20231215,Parque Nacional De Doñana,Las Nuevas - Matochar,Lucio Del Cangrejo Chico,True,No,Marisma
CA_20240116,Parque Nacional De Doñana,Las Nuevas - Matochar,Lucio Del Cangrejo Chico,True,No,Marisma
CA_20240215,Parque Nacional De Doñana,Marismillas,Lucio Del Membrillo,True,Muy poca,Marisma
CA_20240215,Parque Nacional De Doñana,Marismillas,Lucios De Veta Lengua Y Aguas Rubias,True,Muy poca,Marisma
CA_20240215,Parque Nacional De Doñana,Marismillas,De Aguas Rubias Al Hondón,True,Muy poca,Marisma
CA_20240215,Parque Nacional De Doñana,Marismillas,Lucio Del Hondón,True,Poca,Marisma
CA_20240215,Parque Nacional De Doñana,El Puntal,Caño Junquera A Veta Carrizosa,True,Muy poca,Marisma
CA_20240215,Parque Nacional De Doñana,El Puntal,Lucios Del Caballero y El Puntal,True,Poca,Marisma
CA_20240215,Parque Nacional De Doñana,Lagunas RBD,Lagunas RBD,True,Sí,Otros
CA_20240215,Parque Nacional De Doñana,El Puntal,Marisma de El Puntal,True,Muy poca,Marisma
CA_20240215,Parque Nacional De Doñana,Marisma RBD,Marisma RBD,True,Muy poca,Marisma
CA_20240215,Parque Nacional De Doñana,Marisma De Hinojos,Marisma De Hinojos,True,Poca,Marisma
CA_20240215,Parque Nacional De Doñana,Marisma de Los Sotos,Marisma de Los Sotos,True,Poca,Marisma
CA_20240215,Parque Nacional De Doñana,Marismas Del Rocio Y Rocina,Marismas Del Rocío,True,Sí,Marisma
CA_20240215,Parque Nacional De Doñana,Marismas Del Rocio Y Rocina,La Rocina,True,Sí,Otros
CA_20240215,Parque Nacional De Doñana,Matasgordas,Matasgordas,True,Poca,Marisma
CA_20240215,Parque Natural Norte,Marismas del Coto del Rey,Marismas del Coto del Rey,True,Muy poca,Marisma
CA_20240215,Parque Natural Norte,Hato Blanco,Hato Blanco,True,Muy poca,Arrozal
CA_20240215,Parque Natural Norte,Guadiamar Encauzado,Caño Guadiamar PNAT,True,No,Marisma
CA_20240215,Parque Nacional De Doñana,Marisma De Hinojos,De Matasgordas A Resolimán,True,Muy poca,Marisma
CA_20240215,Parque Nacional De Doñana,Lucio De La FAO,Lucio De La FAO,True,Sí,Otros
CA_20240215,Parque Nacional De Doñana,Reserva Del Guadiamar,Lucio Del Lobo Grande,True,No,Marisma
CA_20240215,Parque Nacional De Doñana,Los Caracoles,Los Caracoles,True,Muy poca,Marisma
CA_20240215,Parque Nacional De Doñana,Reserva Del Guadiamar,Lucio Del Lobo Chico,True,Muy poca,Marisma
CA_20240215,Parque Nacional De Doñana,Marisma De Hinojos,Caño Guadiamar PNAC,True,No,Marisma
CA_20240215,Parque Nacional De Doñana,Reserva Del Guadiamar,Lucio De Marilopez Grande,True,Muy poca,Marisma
CA_20240215,Parque Nacional De Doñana,Reserva Del Guadiamar,Lucio De Marilopez Chico,True,Muy poca,Marisma
CA_20240215,Parque Nacional De Doñana,Las Nuevas - Matochar,Lucios Al Norte Del Buen Tiro,True,Poca,Marisma
CA_20240215,Parque Nacional De Doñana,Las Nuevas - Matochar,Caño Del Buen Tiro,True,Sí,Marisma
CA_20240215,Parque Nacional De Doñana,Las Nuevas - Matochar,Lucio De Los Ánsares,True,No,Marisma
CA_20240215,Parque Nacional De Doñana,Las Nuevas - Matochar,Lucios Al Sur De Los Ánsares,True,Poca,Marisma
CA_20240215,Parque Nacional De Doñana,Las Nuevas - Matochar,Caño Travieso,True,Muy poca,Marisma
CA_20240215,Parque Natural Norte,Entremuros,Lucio Del Cangrejo Grande,True,Muy poca,Marisma
CA_20240215,Parque Natural Norte,Brazo De La Torre Y Cantaritas,Cantaritas,True,No,Arrozal
CA_20240215,Parque Natural Norte,Brazo De La Torre Y Cantaritas,Brazo De La Torre,True,Muy poca,Otros
CA_20240215,Parque Natural Norte,Entremuros,Entremuros De Los Pobres,True,Poca,Otros
CA_20240215,Parque Natural Norte,Otros Cultivos,Los Madrigales,True,Muy poca,Arrozal
CA_20240215,Parque Natural Norte,Arrozales De Puebla E Isla Mayor,Arrozal de Casa Neves,True,Poca,Arrozal
CA_20240215,Parque Natural Norte,Dehesa De Abajo,Dehesa De Abajo,True,Sí,Otros
CA_20240215,Parque Natural Norte,Arrozales De Puebla E Isla Mayor,Brazo De Los Pobres,True,No,Otros
CA_20240215,Parque Natural Norte,Arrozales De Puebla E Isla Mayor,Arrozales De Puebla E Isla Mayor,True,No,Arrozal
CA_20240215,Veta La Palma,Veta La Palma,El Italiano,True,No,Arrozal
CA_20240215,Veta La Palma,Veta La Palma,Balsa De Tarfia,True,Sí,Otros
CA_20240215,Veta La Palma,Veta La Palma,Cultivos De Tarfia,True,No,Otros
CA_20240215,Veta La Palma,Veta La Palma,Lucio Del Bocón,True,Sí,Acuicultura
CA_20240215,Veta La Palma,Veta La Palma,Cuquero Chico,True,Sí,Acuicultura
CA_20240215,Veta La Palma,Veta La Palma,Cuquero Grande,True,Poca,Acuicultura
CA_20240215,Veta La Palma,Veta La Palma,Esparragosilla,True,Sí,Acuicultura
CA_20240215,Veta La Palma,Veta La Palma,Gavetas,True,Sí,Acuicultura
CA_20240215,Veta La Palma,Veta La Palma,Balsas CDE,True,Sí,Acuicultura
CA_20240215,Veta La Palma,Veta La Palma,Balsas AB,True,Sí,Acuicultura
CA_20231215,Parque Natural Norte,Arrozales De Puebla E Isla Mayor,Arrozal de Casa Neves,False,Desconocido,Arrozal
CA_20230921,Parque Natural Norte,Arrozales De Puebla E Isla Mayor,Arrozal de Casa Neves,False,Desconocido,Arrozal
CA_20230718,Parque Natural Norte,Arrozales De Puebla E Isla Mayor,Arrozal de Casa Neves,False,Desconocido,Arrozal
CA_20230621,Parque Natural Norte,Arrozales De Puebla E Isla Mayor,Arrozal de Casa Neves,False,Desconocido,Arrozal
CA_20230525,Parque Natural Norte,Arrozales De Puebla E Isla Mayor,Arrozal de Casa Neves,False,Desconocido,Arrozal
CA_20230424,Parque Natural Norte,Arrozales De Puebla E Isla Mayor,Arrozal de Casa Neves,False,Desconocido,Arrozal
CA_20230314,Parque Natural Norte,Arrozales De Puebla E Isla Mayor,Arrozal de Casa Neves,False,Desconocido,Arrozal
CA_20230216,Parque Natural Norte,Arrozales De Puebla E Isla Mayor,Arrozal de Casa Neves,False,Desconocido,Arrozal
CA_20230119,Parque Natural Norte,Arrozales De Puebla E Isla Mayor,Arrozal de Casa Neves,False,Desconocido,Arrozal
CA_20221219,Parque Natural Norte,Arrozales De Puebla E Isla Mayor,Arrozal de Casa Neves,False,Desconocido,Arrozal
CA_20221121,Parque Natural Norte,Arrozales De Puebla E Isla Mayor,Arrozal de Casa Neves,False,Desconocido,Arrozal
CA_20221121,Parque Nacional De Doñana,Marisma de Los Sotos,Marisma de Los Sotos,False,Desconocido,Marisma
CA_20221121,Parque Nacional De Doñana,Marisma De Hinojos,De Matasgordas A Resolimán,False,Desconocido,Marisma
CA_20221121,Parque Natural Norte,Dehesa De Abajo,Dehesa De Abajo,False,Desconocido,Otros
CA_20221121,Parque Nacional De Doñana,Marisma RBD,Marisma RBD,False,Desconocido,Marisma
CA_20221121,Parque Nacional De Doñana,El Puntal,Marisma de El Puntal,False,Desconocido,Marisma
CA_20231027,Parque Natural Norte,Arrozales De Puebla E Isla Mayor,Arrozal de Casa Neves,True,Sí,Arrozal
CA_20221121,Parque Natural Norte,Entremuros,Entremuros De Los Pobres,False,Desconocido,Otros
CA_20221121,Parque Natural Norte,Guadiamar Encauzado,Caño Guadiamar PNAT,False,Desconocido,Marisma
CA_20221121,Parque Natural Norte,Hato Blanco,Hato Blanco,False,Desconocido,Arrozal
CA_20221121,Parque Nacional De Doñana,Marismas Del Rocio Y Rocina,La Rocina,False,Desconocido,Otros
CA_20221121,Parque Nacional De Doñana,Lagunas RBD,Lagunas RBD,False,Desconocido,Otros
CA_20221121,Parque Nacional De Doñana,Los Caracoles,Los Caracoles,False,Desconocido,Marisma
CA_20221121,Parque Natural Norte,Otros Cultivos,Los Madrigales,False,Desconocido,Arrozal
CA_20221121,Parque Nacional De Doñana,Lucio De La FAO,Lucio De La FAO,False,Desconocido,Otros
CA_20221121,Parque Nacional De Doñana,Reserva Del Guadiamar,Lucio Del Lobo Chico,False,Desconocido,Marisma
CA_20221121,Parque Nacional De Doñana,Reserva Del Guadiamar,Lucio Del Lobo Grande,False,Desconocido,Marisma
CA_20221121,Parque Nacional De Doñana,El Puntal,Lucios Del Caballero y El Puntal,False,Desconocido,Marisma
CA_20221121,Parque Natural Norte,Marismas del Coto del Rey,Marismas del Coto del Rey,False,Desconocido,Marisma
CA_20221121,Parque Nacional De Doñana,Marismas Del Rocio Y Rocina,Marismas Del Rocío,False,Desconocido,Marisma
CA_20221121,Parque Nacional De Doñana,Matasgordas,Matasgordas,False,Desconocido,Marisma
CA_20221121,Parque Natural Norte,Otros Cultivos,La Sarteneja,True,Desconocido,Arrozal
CA_20240215,Parque Natural Norte,Otros Cultivos,La Sarteneja,True,Muy poca,Arrozal
CA_20221219,Parque Natural Norte,Otros Cultivos,Otros Cultivos,True,Desconocido,Otros
CA_20230119,Parque Natural Norte,Otros Cultivos,Otros Cultivos,True,Desconocido,Otros
CA_20230216,Parque Natural Norte,Otros Cultivos,Otros Cultivos,True,Desconocido,Otros
CA_20230424,Parque Natural Norte,Otros Cultivos,Otros Cultivos,True,Desconocido,Otros
CA_20230525,Parque Natural Norte,Otros Cultivos,Otros Cultivos,True,Desconocido,Otros
CA_20230621,Parque Natural Norte,Otros Cultivos,Otros Cultivos,True,Desconocido,Otros
CA_20230718,Parque Natural Norte,Otros Cultivos,Otros Cultivos,True,Desconocido,Otros
CA_20230921,Parque Natural Norte,Otros Cultivos,Otros Cultivos,True,Desconocido,Otros
CA_20231027,Parque Natural Norte,Otros Cultivos,Otros Cultivos,True,Desconocido,Otros
CA_20240215,Parque Natural Norte,Otros Cultivos,Otros Cultivos,True,No,Otros
CA_20240215,Parque Nacional De Doñana,El Partido,El Partido,True,Sí,Otros
CA_20240215,Parque Nacional De Doñana,Las Nuevas - Matochar,Lucio Del Cangrejo Chico,True,Muy poca,Marisma
CA_20221019,Parque Natural Norte,Arrozales De Puebla E Isla Mayor,Arrozal de Casa Neves,False,Desconocido,Arrozal
CA_20220916,Parque Natural Norte,Arrozales De Puebla E Isla Mayor,Arrozal de Casa Neves,False,Desconocido,Arrozal
CA_20220728,Parque Natural Norte,Arrozales De Puebla E Isla Mayor,Arrozal de Casa Neves,False,Desconocido,Arrozal
CA_20220728,Veta La Palma,Veta La Palma,Balsa De Tarfia,False,Desconocido,Otros
CA_20220728,Veta La Palma,Veta La Palma,Cultivos De Tarfia,False,Desconocido,Otros
CA_20220617,Parque Natural Norte,Arrozales De Puebla E Isla Mayor,Arrozal de Casa Neves,False,Desconocido,Arrozal
CA_20220617,Veta La Palma,Veta La Palma,Balsa De Tarfia,False,Desconocido,Otros
CA_20220617,Veta La Palma,Veta La Palma,Cultivos De Tarfia,False,Desconocido,Otros
CA_20220527,Parque Natural Norte,Arrozales De Puebla E Isla Mayor,Arrozal de Casa Neves,False,Desconocido,Arrozal
CA_20220527,Veta La Palma,Veta La Palma,Balsa De Tarfia,False,Desconocido,Otros
CA_20220527,Veta La Palma,Veta La Palma,Cultivos De Tarfia,False,Desconocido,Otros
CA_20220428,Parque Natural Norte,Arrozales De Puebla E Isla Mayor,Arrozal de Casa Neves,False,Desconocido,Arrozal
CA_20220428,Veta La Palma,Veta La Palma,Balsa De Tarfia,False,Desconocido,Otros
CA_20220428,Veta La Palma,Veta La Palma,Cultivos De Tarfia,False,Desconocido,Otros
CA_20220318,Parque Natural Norte,Arrozales De Puebla E Isla Mayor,Arrozal de Casa Neves,False,Desconocido,Arrozal
CA_20220318,Veta La Palma,Veta La Palma,Balsa De Tarfia,False,Desconocido,Otros
CA_20220318,Veta La Palma,Veta La Palma,Cultivos De Tarfia,False,Desconocido,Otros
CA_20220215,Parque Natural Norte,Arrozales De Puebla E Isla Mayor,Arrozal de Casa Neves,False,Desconocido,Arrozal
CA_20220215,Veta La Palma,Veta La Palma,Balsa De Tarfia,False,Desconocido,Otros
CA_20220215,Veta La Palma,Veta La Palma,Cultivos De Tarfia,False,Desconocido,Otros
CA_20220118,Parque Natural Norte,Arrozales De Puebla E Isla Mayor,Arrozal de Casa Neves,False,Desconocido,Arrozal
CA_20220118,Veta La Palma,Veta La Palma,Balsa De Tarfia,False,Desconocido,Otros
CA_20220118,Veta La Palma,Veta La Palma,Cultivos De Tarfia,False,Desconocido,Otros
CA_20211214,Parque Natural Norte,Arrozales De Puebla E Isla Mayor,Arrozal de Casa Neves,False,Desconocido,Arrozal
CA_20211214,Veta La Palma,Veta La Palma,Balsa De Tarfia,False,Desconocido,Otros
CA_20211214,Veta La Palma,Veta La Palma,Cultivos De Tarfia,False,Desconocido,Otros
CA_20211116,Parque Natural Norte,Arrozales De Puebla E Isla Mayor,Arrozal de Casa Neves,False,Desconocido,Arrozal
CA_20211116,Veta La Palma,Veta La Palma,Balsa De Tarfia,False,Desconocido,Otros
CA_20211116,Veta La Palma,Veta La Palma,Cultivos De Tarfia,False,Desconocido,Otros
CA_20211019,Parque Natural Norte,Arrozales De Puebla E Isla Mayor,Arrozal de Casa Neves,False,Desconocido,Arrozal
CA_20211019,Veta La Palma,Veta La Palma,Balsa De Tarfia,False,Desconocido,Otros
CA_20211019,Veta La Palma,Veta La Palma,Cultivos De Tarfia,False,Desconocido,Otros
CA_20210922,Parque Natural Norte,Arrozales De Puebla E Isla Mayor,Arrozal de Casa Neves,False,Desconocido,Arrozal
CA_20210922,Veta La Palma,Veta La Palma,Balsa De Tarfia,False,Desconocido,Otros
CA_20210922,Veta La Palma,Veta La Palma,Cultivos De Tarfia,False,Desconocido,Otros
CA_20210720,Parque Natural Norte,Arrozales De Puebla E Isla Mayor,Arrozal de Casa Neves,False,Desconocido,Arrozal
CA_20210720,Veta La Palma,Veta La Palma,Balsa De Tarfia,False,Desconocido,Otros
CA_20210720,Veta La Palma,Veta La Palma,Cultivos De Tarfia,False,Desconocido,Otros
